trail,date,status
Mount Airy Forest,2020-10-16 14:30:05,open
Mount Airy Forest,2020-10-16 12:00:07,caution
Mount Airy Forest,2020-10-15 14:15:05,closed
Mount Airy Forest,2020-10-05 12:15:06,open
Mount Airy Forest,2020-10-04 14:30:06,caution
Mount Airy Forest,2020-09-30 10:45:04,open
Mount Airy Forest,2020-09-29 18:45:05,caution
Mount Airy Forest,2020-09-29 17:30:06,open
Mount Airy Forest,2020-09-28 15:15:05,caution
Mount Airy Forest,2020-09-13 14:00:05,open
Mount Airy Forest,2020-09-13 9:00:07,caution
Mount Airy Forest,2020-09-04 8:30:05,open
Mount Airy Forest,2020-09-03 17:15:06,caution
Mount Airy Forest,2020-09-03 6:45:06,closed
Mount Airy Forest,2020-09-02 10:45:06,caution
Mount Airy Forest,2020-09-02 8:45:05,closed
Mount Airy Forest,2020-08-29 8:30:05,open
Mount Airy Forest,2020-08-28 15:15:05,closed
Mount Airy Forest,2020-08-26 9:15:06,open
Mount Airy Forest,2020-08-25 18:00:06,caution
Mount Airy Forest,2020-08-19 19:30:05,open
Mount Airy Forest,2020-08-19 13:00:07,caution
Mount Airy Forest,2020-08-18 13:00:12,closed
Mount Airy Forest,2020-08-14 17:00:06,open
Mount Airy Forest,2020-08-14 13:45:05,caution
Mount Airy Forest,2020-08-11 17:30:05,open
Mount Airy Forest,2020-08-11 8:30:05,caution
Mount Airy Forest,2020-08-10 14:00:09,open
Mount Airy Forest,2020-08-10 12:30:05,caution
Mount Airy Forest,2020-08-04 17:30:05,open
Mount Airy Forest,2020-08-01 17:15:05,closed
Mount Airy Forest,2020-08-01 9:00:06,caution
Mount Airy Forest,2020-07-30 10:45:06,closed
Mount Airy Forest,2020-07-28 16:30:05,open
Mount Airy Forest,2020-07-27 18:45:05,closed
Mount Airy Forest,2020-07-24 14:45:05,open
Mount Airy Forest,2020-07-23 19:30:05,closed
Mount Airy Forest,2020-07-23 7:30:05,caution
Mount Airy Forest,2020-07-22 8:15:05,closed
Mount Airy Forest,2020-07-22 6:45:05,caution
Mount Airy Forest,2020-07-20 13:30:05,open
Mount Airy Forest,2020-07-20 9:15:06,caution
Mount Airy Forest,2020-07-19 19:45:05,closed
Mount Airy Forest,2020-07-15 17:45:06,open
Mount Airy Forest,2020-07-13 17:15:05,closed
Mount Airy Forest,2020-07-12 16:15:05,open
Mount Airy Forest,2020-07-12 11:00:06,caution
Mount Airy Forest,2020-07-11 19:45:06,closed
Mount Airy Forest,2020-07-10 16:15:05,open
Mount Airy Forest,2020-07-10 9:30:05,closed
Mount Airy Forest,2020-07-09 9:15:06,caution
Mount Airy Forest,2020-07-08 19:00:06,closed
Mount Airy Forest,2020-07-08 14:45:04,caution
Mount Airy Forest,2020-07-07 17:45:05,open
Mount Airy Forest,2020-07-07 14:45:06,caution
Mount Airy Forest,2020-07-06 18:15:05,closed
Mount Airy Forest,2020-07-06 12:30:05,caution
Mount Airy Forest,2020-07-06 10:15:05,closed
Mount Airy Forest,2020-07-02 7:15:04,open
Mount Airy Forest,2020-06-30 6:45:05,closed
Mount Airy Forest,2020-06-29 7:15:06,caution
Mount Airy Forest,2020-06-27 18:45:05,closed
Mount Airy Forest,2020-06-24 10:15:06,open
Mount Airy Forest,2020-06-23 19:30:07,caution
Mount Airy Forest,2020-06-21 19:00:07,closed
Mount Airy Forest,2020-06-11 6:00:08,open
Mount Airy Forest,2020-06-09 17:45:05,caution
Mount Airy Forest,2020-06-09 15:45:05,closed
Mount Airy Forest,2020-06-05 16:15:05,open
Mount Airy Forest,2020-06-04 14:45:05,closed
Mount Airy Forest,2020-05-30 19:00:06,open
Mount Airy Forest,2020-05-30 14:00:06,caution
Mount Airy Forest,2020-05-29 13:00:07,closed
Mount Airy Forest,2020-05-28 17:30:05,caution
Mount Airy Forest,2020-05-27 5:15:05,closed
Mount Airy Forest,2020-05-26 17:30:05,caution
Mount Airy Forest,2020-05-23 17:30:05,closed
Mount Airy Forest,2020-05-23 9:15:04,caution
Mount Airy Forest,2020-05-17 17:30:05,closed
Mount Airy Forest,2020-05-17 10:30:06,caution
Mount Airy Forest,2020-05-15 17:15:05,closed
Mount Airy Forest,2020-05-15 8:30:05,caution
Mount Airy Forest,2020-05-14 19:00:07,open
Mount Airy Forest,2020-05-14 11:00:07,caution
Mount Airy Forest,2020-05-11 10:15:06,open
Mount Airy Forest,2020-05-10 12:00:06,caution
Mount Airy Forest,2020-05-09 13:00:07,open
Mount Airy Forest,2020-05-08 9:30:05,closed
Mount Airy Forest,2020-05-06 17:00:07,open
Mount Airy Forest,2020-05-03 9:15:05,closed
Mount Airy Forest,2020-05-01 15:00:11,open
Mount Airy Forest,2020-05-01 12:45:09,caution
Mount Airy Forest,2020-04-29 12:00:11,closed
Mount Airy Forest,2020-04-29 8:30:10,caution
Mount Airy Forest,2020-04-28 9:45:06,open
Mount Airy Forest,2020-04-27 15:30:05,caution
Mount Airy Forest,2020-04-25 17:45:06,closed
Mount Airy Forest,2020-04-24 15:30:07,caution
Mount Airy Forest,2020-04-23 9:45:06,closed
Mount Airy Forest,2020-04-18 18:45:07,open
Mount Airy Forest,2020-04-18 13:00:08,caution
Mount Airy Forest,2020-04-17 13:00:07,closed
Mount Airy Forest,2020-04-14 16:30:11,open
Mount Airy Forest,2020-04-14 13:15:05,caution
Mount Airy Forest,2020-04-12 18:00:08,closed
Mount Airy Forest,2020-04-12 9:30:07,caution
Mount Airy Forest,2020-04-09 16:15:07,open
Mount Airy Forest,2020-04-09 8:00:08,caution
Mount Airy Forest,2020-03-31 15:30:06,open
Mount Airy Forest,2020-03-29 14:00:07,caution
Mount Airy Forest,2020-03-29 8:45:06,closed
Mount Airy Forest,2020-03-28 8:45:06,caution
Mount Airy Forest,2020-03-27 8:00:06,closed
Mount Airy Forest,2020-03-25 15:15:06,caution
Mount Airy Forest,2020-03-24 18:30:06,closed
Mount Airy Forest,2020-03-24 17:00:06,caution
Mount Airy Forest,2020-03-18 14:15:12,closed
Mount Airy Forest,2020-03-17 13:30:05,caution
Mount Airy Forest,2020-03-12 22:00:06,closed
Mount Airy Forest,2020-03-11 17:00:06,caution
Mount Airy Forest,2020-03-10 9:00:05,closed
Mount Airy Forest,2020-03-08 12:30:05,caution
Mount Airy Forest,2020-03-07 14:45:05,open
Mount Airy Forest,2020-03-05 15:00:06,caution
Mount Airy Forest,2020-02-24 7:45:07,closed
Mount Airy Forest,2020-02-23 13:45:06,caution
Mount Airy Forest,2020-02-21 8:30:06,freeze
Mount Airy Forest,2020-02-15 15:45:05,closed
Mount Airy Forest,2020-02-14 9:00:06,freeze
Mount Airy Forest,2020-02-04 12:00:08,closed
Mount Airy Forest,2020-02-02 16:00:08,caution
Mount Airy Forest,2020-01-24 8:30:07,closed
Mount Airy Forest,2020-01-19 13:30:07,freeze
Mount Airy Forest,2020-01-18 8:30:06,closed
Mount Airy Forest,2020-01-17 8:15:07,freeze
Mount Airy Forest,2020-01-15 16:45:06,closed
Mount Airy Forest,2020-01-14 16:30:06,caution
Mount Airy Forest,2020-01-10 7:30:06,closed
Mount Airy Forest,2020-01-07 16:45:06,caution
Mount Airy Forest,2019-12-29 17:15:04,closed
Mount Airy Forest,2019-12-25 20:30:05,caution
Mount Airy Forest,2019-12-20 21:15:05,closed
Mount Airy Forest,2019-12-18 12:45:05,freeze
Mount Airy Forest,2019-12-13 22:15:06,closed
Mount Airy Forest,2019-12-11 13:30:05,freeze
Mount Airy Forest,2019-12-09 15:15:05,closed
Mount Airy Forest,2019-12-08 18:30:05,caution
Mount Airy Forest,2019-12-06 20:00:07,closed
Mount Airy Forest,2019-12-05 21:15:05,caution
Mount Airy Forest,2019-11-30 17:00:06,closed
Mount Airy Forest,2019-11-28 17:17:05,caution
Mount Airy Forest,2019-11-27 14:40:05,closed
Mount Airy Forest,2019-11-27 5:17:11,caution
Tower Park,2023-03-18 16:00:10,caution
Tower Park,2023-03-17 12:30:06,closed
Tower Park,2023-03-14 15:30:07,caution
Tower Park,2023-03-12 13:30:07,closed
Tower Park,2023-03-06 9:00:11,caution
Tower Park,2023-03-03 9:00:09,closed
Tower Park,2023-02-28 18:00:06,caution
Tower Park,2023-02-27 14:15:05,closed
Tower Park,2023-02-21 15:45:05,caution
Tower Park,2023-02-21 14:00:09,closed
Tower Park,2023-02-19 12:45:05,caution
Tower Park,2023-02-16 13:00:10,closed
Tower Park,2023-02-12 17:00:09,caution
Tower Park,2023-02-04 21:45:06,closed
Tower Park,2023-01-31 7:30:05,freeze
Tower Park,2023-01-28 8:00:10,closed
Tower Park,2023-01-26 8:45:05,freeze
Tower Park,2023-01-17 8:00:06,closed
Tower Park,2023-01-13 17:45:06,freeze
Tower Park,2023-01-12 8:00:08,closed
Tower Park,2023-01-08 13:45:05,caution
Tower Park,2022-12-29 7:45:05,closed
Tower Park,2022-12-17 18:30:06,freeze
Tower Park,2022-12-14 10:00:09,closed
Tower Park,2022-12-11 13:15:07,caution
Tower Park,2022-12-07 10:15:05,closed
Tower Park,2022-12-02 14:00:10,caution
Tower Park,2022-11-27 8:00:07,closed
Tower Park,2022-11-14 9:45:06,caution
Tower Park,2022-11-11 6:45:07,closed
Tower Park,2022-11-05 21:30:09,open
Tower Park,2022-10-31 12:45:07,caution
Tower Park,2022-10-31 7:15:06,closed
Tower Park,2022-10-30 18:45:05,caution
Tower Park,2022-10-14 18:15:07,open
Tower Park,2022-10-13 10:30:05,caution
Tower Park,2022-09-26 19:00:07,open
Tower Park,2022-09-25 10:45:04,caution
Tower Park,2022-09-19 14:30:05,open
Tower Park,2022-09-07 18:15:07,caution
Tower Park,2022-09-03 19:15:06,closed
Tower Park,2022-08-31 15:45:06,open
Tower Park,2022-08-30 16:45:05,caution
Tower Park,2022-08-29 20:00:05,closed
Tower Park,2022-08-27 18:00:07,open
Tower Park,2022-08-22 17:00:08,caution
Tower Park,2022-08-20 20:30:07,closed
Tower Park,2022-08-17 17:45:07,open
Tower Park,2022-08-11 14:45:10,caution
Tower Park,2022-08-10 11:45:09,closed
Tower Park,2022-08-07 12:00:09,caution
Tower Park,2022-08-05 9:30:08,closed
Tower Park,2022-07-31 18:00:09,caution
Tower Park,2022-07-31 11:15:07,closed
Tower Park,2022-07-29 16:45:07,open
Tower Park,2022-07-28 12:30:08,caution
Tower Park,2022-07-27 8:15:07,closed
Tower Park,2022-07-26 16:45:08,caution
Tower Park,2022-07-26 12:45:08,closed
Tower Park,2022-07-19 17:30:08,caution
Tower Park,2022-07-17 9:45:07,closed
Tower Park,2022-07-13 13:15:06,open
Tower Park,2022-07-10 10:30:07,caution
Tower Park,2022-07-09 14:15:09,closed
Tower Park,2022-07-08 8:30:08,caution
Tower Park,2022-07-06 18:15:08,closed
Tower Park,2022-07-04 8:45:07,open
Tower Park,2022-07-02 11:45:08,caution
Tower Park,2022-06-27 11:00:08,open
Tower Park,2022-06-23 12:00:08,caution
Tower Park,2022-06-22 18:45:05,closed
Tower Park,2022-06-20 13:00:07,open
Tower Park,2022-06-14 16:00:07,caution
Tower Park,2022-06-06 17:00:07,closed
Tower Park,2022-06-04 13:45:05,open
Tower Park,2022-06-03 13:30:05,caution
Tower Park,2022-06-02 7:15:05,closed
Tower Park,2022-05-29 10:00:09,caution
Tower Park,2022-05-26 9:30:06,closed
Tower Park,2022-05-23 19:30:05,caution
Tower Park,2022-05-21 15:00:08,closed
Tower Park,2022-05-20 19:00:13,caution
Tower Park,2022-05-20 7:30:06,closed
Tower Park,2022-05-19 14:45:05,caution
Tower Park,2022-05-18 18:00:09,closed
Tower Park,2022-05-18 14:30:05,open
Tower Park,2022-05-15 12:00:07,caution
Tower Park,2022-05-13 6:45:06,open
Tower Park,2022-05-08 13:30:06,caution
Tower Park,2022-05-03 7:30:05,closed
Tower Park,2022-04-30 7:45:05,caution
Tower Park,2022-04-26 18:45:05,open
Tower Park,2022-04-22 12:00:08,caution
Tower Park,2022-04-21 7:00:07,closed
Tower Park,2022-04-20 11:45:09,caution
Tower Park,2022-04-18 17:45:06,closed
Tower Park,2022-04-15 12:15:04,caution
Tower Park,2022-04-13 11:45:05,closed
Tower Park,2022-04-12 19:00:07,caution
Tower Park,2022-04-11 22:00:07,closed
Tower Park,2022-04-10 10:30:08,caution
Tower Park,2022-04-05 11:45:05,closed
Tower Park,2022-03-31 9:00:06,caution
Tower Park,2022-03-31 8:15:06,closed
Tower Park,2022-03-27 18:15:05,open
Tower Park,2022-03-23 18:30:05,caution
Tower Park,2022-03-23 18:15:05,closed
Tower Park,2022-03-23 8:45:06,caution
Tower Park,2022-03-23 7:15:05,closed
Tower Park,2022-03-20 11:30:09,caution
Tower Park,2022-03-18 22:15:05,closed
Tower Park,2022-03-16 16:30:06,open
Tower Park,2022-03-13 16:30:05,caution
Tower Park,2022-03-12 5:30:10,freeze
Tower Park,2022-03-11 8:45:05,caution
Tower Park,2022-03-06 12:45:05,closed
Tower Park,2022-03-02 9:30:05,caution
Tower Park,2022-02-26 8:15:06,closed
Tower Park,2022-02-26 5:45:05,freeze
Tower Park,2022-02-21 14:15:05,closed
Tower Park,2022-02-20 7:00:08,freeze
Tower Park,2022-02-19 9:30:06,closed
Tower Park,2022-02-18 22:45:05,freeze
Tower Park,2022-02-15 13:30:05,closed
Tower Park,2022-02-12 18:15:06,freeze
Tower Park,2022-02-08 19:15:05,closed
Tower Park,2022-02-04 7:15:06,freeze
Tower Park,2022-01-31 16:45:05,closed
Tower Park,2022-01-19 21:00:06,freeze
Tower Park,2022-01-18 17:00:07,closed
Tower Park,2022-01-14 14:15:05,freeze
Tower Park,2022-01-12 9:45:06,closed
Tower Park,2022-01-09 18:00:06,freeze
Tower Park,2022-01-09 7:15:05,closed
Tower Park,2022-01-05 22:00:07,freeze
Tower Park,2022-01-05 15:30:06,caution
Tower Park,2022-01-04 21:45:05,closed
Tower Park,2022-01-03 8:00:07,freeze
Tower Park,2021-12-28 8:30:06,closed
Tower Park,2021-12-24 7:45:06,caution
Tower Park,2021-12-23 17:15:05,closed
Tower Park,2021-12-21 18:00:07,freeze
Tower Park,2021-12-16 20:00:07,closed
Tower Park,2021-12-13 12:15:05,caution
Tower Park,2021-12-08 11:30:06,closed
Tower Park,2021-12-07 19:15:06,freeze
Tower Park,2021-12-06 8:30:06,closed
Tower Park,2021-11-26 19:45:05,caution
Tower Park,2021-11-25 9:15:05,closed
Tower Park,2021-11-23 19:15:05,caution
Tower Park,2021-11-21 7:45:05,closed
Tower Park,2021-11-19 14:00:06,caution
Tower Park,2021-11-18 15:00:08,closed
Tower Park,2021-11-15 14:15:05,open
Tower Park,2021-11-12 20:00:06,caution
Tower Park,2021-11-11 15:30:06,closed
Tower Park,2021-11-04 10:45:05,open
Tower Park,2021-10-31 13:00:06,caution
Tower Park,2021-10-28 14:15:05,closed
Tower Park,2021-10-26 18:45:05,caution
Tower Park,2021-10-24 11:00:07,closed
Tower Park,2021-10-22 17:00:08,caution
Tower Park,2021-10-21 14:45:06,open
Tower Park,2021-10-08 14:00:07,caution
Tower Park,2021-10-07 8:45:06,closed
Tower Park,2021-10-05 14:00:07,caution
Tower Park,2021-10-03 14:00:06,closed
Tower Park,2021-10-03 11:30:05,caution
Tower Park,2021-10-03 9:15:06,closed
Tower Park,2021-09-28 21:45:05,open
Tower Park,2021-09-24 8:45:06,caution
Tower Park,2021-09-20 20:15:05,closed
Tower Park,2021-09-07 11:00:06,open
Tower Park,2021-09-05 12:30:05,caution
Tower Park,2021-09-05 9:15:05,closed
Tower Park,2021-09-03 22:45:07,open
Tower Park,2021-09-02 8:00:07,caution
Tower Park,2021-08-30 18:30:06,closed
Tower Park,2021-08-28 13:45:05,caution
Tower Park,2021-08-27 18:30:05,closed
Tower Park,2021-08-25 17:00:08,caution
Tower Park,2021-08-12 9:15:06,open
Tower Park,2021-08-10 9:15:06,caution
Tower Park,2021-07-21 8:00:10,open
Tower Park,2021-07-14 16:45:07,caution
Tower Park,2021-07-10 15:30:07,closed
Tower Park,2021-07-09 9:15:10,open
Tower Park,2021-07-07 8:30:06,caution
Tower Park,2021-07-06 10:45:06,open
Tower Park,2021-07-03 10:15:06,caution
Tower Park,2021-06-30 22:30:06,closed
Tower Park,2021-06-25 21:45:07,open
Tower Park,2021-06-21 9:30:07,caution
Tower Park,2021-06-18 23:00:10,closed
Tower Park,2021-06-18 12:00:11,caution
Tower Park,2021-06-15 22:30:08,open
Tower Park,2021-06-12 18:30:06,caution
Tower Park,2021-06-07 12:30:06,closed
Tower Park,2021-06-05 9:00:08,caution
Tower Park,2021-06-02 11:15:05,closed
Tower Park,2021-05-29 22:30:06,caution
Tower Park,2021-05-28 17:00:11,closed
Tower Park,2021-05-27 14:45:06,caution
Tower Park,2021-05-26 13:45:07,closed
Tower Park,2021-05-21 13:00:09,open
Tower Park,2021-05-19 7:45:05,caution
Tower Park,2021-05-17 7:30:05,closed
Tower Park,2021-05-13 19:00:08,open
Tower Park,2021-05-11 10:00:10,caution
Tower Park,2021-05-09 11:15:06,closed
Tower Park,2021-05-06 12:30:08,caution
Tower Park,2021-05-03 8:30:07,closed
Tower Park,2021-04-30 16:00:09,caution
Tower Park,2021-04-28 21:15:06,closed
Tower Park,2021-04-25 18:00:08,caution
Tower Park,2021-04-24 20:00:08,closed
Tower Park,2021-04-22 15:00:09,caution
Tower Park,2021-04-21 11:30:07,closed
Tower Park,2021-04-14 21:30:05,open
Tower Park,2021-04-12 21:45:04,caution
Tower Park,2021-04-10 15:15:06,closed
Tower Park,2021-04-09 11:15:05,open
Tower Park,2021-04-08 15:45:05,caution
Tower Park,2021-04-03 15:45:06,open
Tower Park,2021-04-01 18:45:04,caution
Tower Park,2021-03-31 10:00:06,closed
Tower Park,2021-03-29 13:00:06,caution
Tower Park,2021-03-28 7:00:06,closed
Tower Park,2021-03-20 11:15:05,caution
Tower Park,2021-03-17 19:15:05,closed
Tower Park,2021-03-13 11:45:06,caution
Tower Park,2021-03-11 20:45:04,closed
Tower Park,2021-03-04 13:15:06,caution
Tower Park,2021-02-22 11:15:06,closed
Tower Park,2021-02-05 21:45:05,freeze
Tower Park,2021-02-04 16:45:05,closed
Tower Park,2021-02-01 20:30:05,freeze
Tower Park,2021-01-31 16:00:06,closed
Tower Park,2021-01-27 19:15:06,freeze
Tower Park,2021-01-24 22:45:05,closed
Tower Park,2021-01-22 19:00:09,freeze
Tower Park,2021-01-15 8:45:07,closed
Tower Park,2021-01-07 19:30:05,caution
Tower Park,2020-12-29 11:30:06,closed
Tower Park,2020-12-28 16:15:05,freeze
Tower Park,2020-12-27 11:15:06,closed
Tower Park,2020-12-24 21:30:05,freeze
Tower Park,2020-12-23 10:15:05,caution
Tower Park,2020-12-18 7:30:05,closed
Tower Park,2020-12-16 6:30:05,freeze
Tower Park,2020-12-14 10:45:05,caution
Tower Park,2020-12-12 8:45:05,closed
Tower Park,2020-12-05 19:00:06,caution
Tower Park,2020-12-03 12:00:06,closed
Tower Park,2020-12-02 19:00:08,freeze
Tower Park,2020-11-30 10:45:06,closed
Tower Park,2020-11-27 16:45:05,caution
Tower Park,2020-11-25 7:00:09,closed
Tower Park,2020-11-24 10:30:05,caution
Tower Park,2020-11-21 8:30:06,closed
Tower Park,2020-11-16 12:30:06,caution
Tower Park,2020-11-15 9:45:06,closed
Tower Park,2020-11-12 15:00:08,caution
Tower Park,2020-11-11 8:15:05,closed
Tower Park,2020-11-02 17:45:05,open
Tower Park,2020-10-31 20:00:06,caution
Tower Park,2020-10-29 6:00:06,closed
Tower Park,2020-10-23 21:30:05,caution
Tower Park,2020-10-23 21:15:05,closed
Tower Park,2020-10-21 18:45:06,caution
Tower Park,2020-10-19 10:30:05,closed
Tower Park,2020-10-13 21:45:04,open
Tower Park,2020-10-13 8:30:06,caution
Tower Park,2020-08-09 16:00:05,open
Tower Park,2020-08-06 23:15:05,caution
Tower Park,2020-08-02 10:30:05,closed
Tower Park,2020-08-01 8:00:07,caution
Tower Park,2020-07-30 13:15:05,closed
Tower Park,2020-07-26 7:15:05,open
Tower Park,2020-07-22 13:15:08,closed
Tower Park,2020-07-17 10:30:06,open
Tower Park,2020-06-25 21:15:06,caution
Tower Park,2020-06-23 8:30:07,closed
Tower Park,2020-06-22 7:45:07,caution
Tower Park,2020-06-03 10:15:05,open
Tower Park,2020-05-30 12:30:06,caution
Tower Park,2020-05-18 11:45:06,closed
Tower Park,2020-05-10 20:15:06,caution
Tower Park,2020-05-08 10:15:06,closed
Tower Park,2020-05-07 6:45:05,caution
Tower Park,2020-04-30 12:45:11,closed
Tower Park,2020-04-15 14:30:07,caution
Tower Park,2020-04-13 1:15:07,closed
Tower Park,2020-04-11 15:30:07,open
Tower Park,2020-04-01 10:45:07,caution
Tower Park,2020-03-29 0:15:07,closed
Tower Park,2020-03-24 17:30:06,caution
Tower Park,2020-03-14 13:45:05,closed
Tower Park,2020-03-07 13:45:04,caution
Tower Park,2020-02-06 8:30:07,closed
Tower Park,2020-02-02 16:00:09,caution
Tower Park,2020-01-19 8:45:06,freeze
Tower Park,2019-12-30 1:30:06,closed
Tower Park,2019-12-24 16:30:07,caution
Tower Park,2019-12-19 14:00:07,freeze
Tower Park,2019-11-30 22:45:05,closed
Tower Park,2019-11-27 5:17:11,caution
Premier Health Bike Park,2023-03-17 10:00:08,closed
Premier Health Bike Park,2023-03-15 16:45:08,caution
Premier Health Bike Park,2023-03-03 13:45:07,closed
Premier Health Bike Park,2023-02-24 17:15:06,caution
Premier Health Bike Park,2023-02-08 10:00:09,closed
Premier Health Bike Park,2023-02-03 12:15:06,freeze
Premier Health Bike Park,2023-01-02 10:30:05,closed
Premier Health Bike Park,2022-12-27 7:45:06,freeze
Premier Health Bike Park,2022-12-07 8:15:05,closed
Premier Health Bike Park,2022-09-13 12:00:06,caution
Premier Health Bike Park,2022-09-12 9:15:04,closed
Premier Health Bike Park,2022-09-08 14:00:06,caution
Premier Health Bike Park,2022-09-03 8:00:05,closed
Premier Health Bike Park,2022-09-02 15:00:08,open
Premier Health Bike Park,2022-08-31 12:30:05,caution
Premier Health Bike Park,2022-08-30 9:45:05,closed
Premier Health Bike Park,2022-08-23 13:15:07,open
Premier Health Bike Park,2022-08-20 18:30:07,closed
Premier Health Bike Park,2022-08-08 10:00:11,caution
Premier Health Bike Park,2022-08-04 15:00:10,closed
Premier Health Bike Park,2022-08-03 9:15:07,caution
Premier Health Bike Park,2022-07-31 9:15:07,closed
Premier Health Bike Park,2022-07-29 11:15:08,caution
Premier Health Bike Park,2022-07-27 8:45:08,closed
Premier Health Bike Park,2022-07-22 10:15:08,caution
Premier Health Bike Park,2022-07-21 8:15:08,closed
Premier Health Bike Park,2022-07-20 10:15:07,caution
Premier Health Bike Park,2022-07-17 8:15:08,closed
Premier Health Bike Park,2022-07-10 12:00:10,caution
Premier Health Bike Park,2022-07-06 16:15:08,closed
Premier Health Bike Park,2022-06-25 11:30:06,open
Premier Health Bike Park,2022-06-14 17:15:06,caution
Premier Health Bike Park,2022-06-07 10:30:06,closed
Premier Health Bike Park,2022-05-29 9:30:12,caution
Premier Health Bike Park,2022-05-26 9:15:05,closed
Premier Health Bike Park,2022-05-24 12:30:06,caution
Premier Health Bike Park,2022-05-20 9:00:09,closed
Premier Health Bike Park,2022-05-19 18:15:06,caution
Premier Health Bike Park,2022-05-11 10:45:12,open
Premier Health Bike Park,2022-05-09 14:00:07,caution
Premier Health Bike Park,2022-05-03 14:30:05,closed
Premier Health Bike Park,2022-04-26 16:00:07,caution
Premier Health Bike Park,2021-12-22 9:45:06,closed
Premier Health Bike Park,2021-11-04 13:45:05,caution
Premier Health Bike Park,2021-10-27 12:30:05,closed
Premier Health Bike Park,2021-09-24 12:30:05,caution
Premier Health Bike Park,2021-09-21 8:45:06,closed
Premier Health Bike Park,2021-09-03 15:15:06,caution
Premier Health Bike Park,2021-08-27 8:45:06,closed
Premier Health Bike Park,2021-08-21 13:30:05,caution
Premier Health Bike Park,2021-08-16 14:45:05,closed
Premier Health Bike Park,2021-07-22 9:00:11,open
Premier Health Bike Park,2021-07-19 10:30:05,caution
Premier Health Bike Park,2021-07-16 8:15:09,closed
Premier Health Bike Park,2021-07-15 16:30:07,caution
Premier Health Bike Park,2021-07-10 12:45:08,closed
Premier Health Bike Park,2021-07-03 7:00:11,caution
Premier Health Bike Park,2021-07-01 8:30:07,closed
Premier Health Bike Park,2021-06-22 9:45:07,caution
Premier Health Bike Park,2021-06-18 13:15:09,closed
Premier Health Bike Park,2021-06-15 12:45:07,open
Premier Health Bike Park,2021-06-12 12:15:06,caution
Premier Health Bike Park,2021-06-07 8:15:07,closed
Premier Health Bike Park,2021-06-06 10:15:05,caution
Premier Health Bike Park,2021-06-03 8:15:06,closed
Premier Health Bike Park,2021-05-30 12:00:10,caution
Premier Health Bike Park,2021-05-26 18:00:10,closed
Premier Health Bike Park,2021-05-25 11:15:05,open
Premier Health Bike Park,2021-05-20 7:45:06,caution
Premier Health Bike Park,2021-05-17 10:15:06,closed
Premier Health Bike Park,2021-05-12 14:30:06,caution
Premier Health Bike Park,2021-05-03 16:45:06,closed
Premier Health Bike Park,2021-05-01 9:00:11,caution
Premier Health Bike Park,2021-04-29 8:00:09,closed
Premier Health Bike Park,2021-04-26 13:15:06,caution
Premier Health Bike Park,2021-04-21 10:45:07,closed
Premier Health Bike Park,2021-04-14 11:45:06,caution
Premier Health Bike Park,2021-04-10 15:45:06,closed
Premier Health Bike Park,2021-04-09 13:00:08,caution
Premier Health Bike Park,2021-04-08 15:00:08,closed
Premier Health Bike Park,2021-04-01 16:15:04,caution
Premier Health Bike Park,2021-03-31 16:00:06,closed
Premier Health Bike Park,2021-03-29 15:00:06,caution
Premier Health Bike Park,2021-03-25 13:45:06,closed
Premier Health Bike Park,2021-03-22 10:15:05,caution
Premier Health Bike Park,2021-03-16 7:45:05,closed
Premier Health Bike Park,2021-03-10 7:45:07,caution
Premier Health Bike Park,2021-02-22 15:30:06,closed
Premier Health Bike Park,2021-02-09 12:00:07,freeze
Premier Health Bike Park,2020-12-12 8:45:05,closed
Premier Health Bike Park,2020-12-08 12:45:06,caution
Premier Health Bike Park,2020-11-21 7:30:13,closed
Premier Health Bike Park,2020-11-17 10:45:05,caution
Premier Health Bike Park,2020-11-15 10:15:05,closed
Premier Health Bike Park,2020-11-13 10:45:06,caution
Premier Health Bike Park,2020-11-11 8:15:05,closed
Premier Health Bike Park,2020-11-03 7:30:05,caution
Premier Health Bike Park,2020-10-18 10:30:06,closed
Premier Health Bike Park,2020-10-17 12:30:05,caution
Premier Health Bike Park,2020-10-15 14:00:09,closed
Premier Health Bike Park,2020-10-14 11:15:06,caution
Premier Health Bike Park,2020-10-13 8:45:05,closed
Premier Health Bike Park,2020-09-30 13:15:05,caution
Premier Health Bike Park,2020-09-28 14:15:06,closed
Premier Health Bike Park,2020-09-17 13:00:08,open
Premier Health Bike Park,2020-08-29 14:45:05,caution
Premier Health Bike Park,2020-08-28 16:00:09,closed
Premier Health Bike Park,2020-08-19 17:00:07,caution
Premier Health Bike Park,2020-08-18 12:15:06,closed
Premier Health Bike Park,2020-08-12 9:30:06,caution
Premier Health Bike Park,2020-08-11 8:00:08,closed
Premier Health Bike Park,2020-08-05 10:15:05,caution
Premier Health Bike Park,2020-07-30 12:00:06,closed
Premier Health Bike Park,2020-07-24 13:15:05,caution
Premier Health Bike Park,2020-07-22 9:15:05,closed
Premier Health Bike Park,2020-07-02 8:30:06,caution
Premier Health Bike Park,2020-06-30 14:30:05,closed
Premier Health Bike Park,2020-06-29 14:30:06,caution
Premier Health Bike Park,2020-06-28 10:15:06,closed
Premier Health Bike Park,2020-06-24 10:45:06,caution
Premier Health Bike Park,2020-06-23 9:00:08,closed
Premier Health Bike Park,2020-06-11 12:30:06,caution
